Tick;Step;DateTime;ActionPoints;Alive;Color;Energy;GamePoints;MemberId;RemainingShots;Stance;TeamName;VisibilityRange;VisualRange;WasTaggedLastTick;XCor;XSpawn;YCor;YSpawn;X;Y;ID
824;824;2021-01-01T11:13:44.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
824;824;2021-01-01T11:13:44.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;37;1;15;1;37;15;01c1a908-a3a5-43dd-8629-5633e8b0a088
824;824;2021-01-01T11:13:44.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
824;824;2021-01-01T11:13:44.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
824;824;2021-01-01T11:13:44.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
824;824;2021-01-01T11:13:44.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
824;824;2021-01-01T11:13:44.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
824;824;2021-01-01T11:13:44.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
825;825;2021-01-01T11:13:45.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
825;825;2021-01-01T11:13:45.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
825;825;2021-01-01T11:13:45.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;38;1;14;1;38;14;01c1a908-a3a5-43dd-8629-5633e8b0a088
825;825;2021-01-01T11:13:45.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
825;825;2021-01-01T11:13:45.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
825;825;2021-01-01T11:13:45.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
825;825;2021-01-01T11:13:45.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
825;825;2021-01-01T11:13:45.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
825;825;2021-01-01T11:13:45.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
826;826;2021-01-01T11:13:46.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
826;826;2021-01-01T11:13:46.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
826;826;2021-01-01T11:13:46.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;39;1;13;1;39;13;01c1a908-a3a5-43dd-8629-5633e8b0a088
826;826;2021-01-01T11:13:46.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
826;826;2021-01-01T11:13:46.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
826;826;2021-01-01T11:13:46.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
826;826;2021-01-01T11:13:46.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
826;826;2021-01-01T11:13:46.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
826;826;2021-01-01T11:13:46.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
827;827;2021-01-01T11:13:47.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
827;827;2021-01-01T11:13:47.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
827;827;2021-01-01T11:13:47.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;39;1;13;1;39;13;01c1a908-a3a5-43dd-8629-5633e8b0a088
827;827;2021-01-01T11:13:47.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
827;827;2021-01-01T11:13:47.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
827;827;2021-01-01T11:13:47.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
827;827;2021-01-01T11:13:47.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
827;827;2021-01-01T11:13:47.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
827;827;2021-01-01T11:13:47.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
828;828;2021-01-01T11:13:48.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
828;828;2021-01-01T11:13:48.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
828;828;2021-01-01T11:13:48.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;38;1;14;1;38;14;01c1a908-a3a5-43dd-8629-5633e8b0a088
828;828;2021-01-01T11:13:48.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
828;828;2021-01-01T11:13:48.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
828;828;2021-01-01T11:13:48.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
828;828;2021-01-01T11:13:48.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
828;828;2021-01-01T11:13:48.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
828;828;2021-01-01T11:13:48.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
829;829;2021-01-01T11:13:49.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
829;829;2021-01-01T11:13:49.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
829;829;2021-01-01T11:13:49.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;38;1;15;1;38;15;01c1a908-a3a5-43dd-8629-5633e8b0a088
829;829;2021-01-01T11:13:49.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
829;829;2021-01-01T11:13:49.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
829;829;2021-01-01T11:13:49.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
829;829;2021-01-01T11:13:49.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
829;829;2021-01-01T11:13:49.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
829;829;2021-01-01T11:13:49.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
830;830;2021-01-01T11:13:50.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
830;830;2021-01-01T11:13:50.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
830;830;2021-01-01T11:13:50.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;37;1;16;1;37;16;01c1a908-a3a5-43dd-8629-5633e8b0a088
830;830;2021-01-01T11:13:50.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
830;830;2021-01-01T11:13:50.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
830;830;2021-01-01T11:13:50.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
830;830;2021-01-01T11:13:50.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
830;830;2021-01-01T11:13:50.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
830;830;2021-01-01T11:13:50.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
831;831;2021-01-01T11:13:51.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
831;831;2021-01-01T11:13:51.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
831;831;2021-01-01T11:13:51.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;36;1;17;1;36;17;01c1a908-a3a5-43dd-8629-5633e8b0a088
831;831;2021-01-01T11:13:51.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
831;831;2021-01-01T11:13:51.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
831;831;2021-01-01T11:13:51.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
831;831;2021-01-01T11:13:51.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
831;831;2021-01-01T11:13:51.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
831;831;2021-01-01T11:13:51.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
832;832;2021-01-01T11:13:52.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
832;832;2021-01-01T11:13:52.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
832;832;2021-01-01T11:13:52.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;36;1;18;1;36;18;01c1a908-a3a5-43dd-8629-5633e8b0a088
832;832;2021-01-01T11:13:52.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
832;832;2021-01-01T11:13:52.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
832;832;2021-01-01T11:13:52.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
832;832;2021-01-01T11:13:52.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
832;832;2021-01-01T11:13:52.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
832;832;2021-01-01T11:13:52.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
833;833;2021-01-01T11:13:53.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
833;833;2021-01-01T11:13:53.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
833;833;2021-01-01T11:13:53.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;36;1;19;1;36;19;01c1a908-a3a5-43dd-8629-5633e8b0a088
833;833;2021-01-01T11:13:53.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
833;833;2021-01-01T11:13:53.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
833;833;2021-01-01T11:13:53.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
833;833;2021-01-01T11:13:53.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
833;833;2021-01-01T11:13:53.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
833;833;2021-01-01T11:13:53.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
834;834;2021-01-01T11:13:54.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
834;834;2021-01-01T11:13:54.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
834;834;2021-01-01T11:13:54.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;36;1;20;1;36;20;01c1a908-a3a5-43dd-8629-5633e8b0a088
834;834;2021-01-01T11:13:54.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
834;834;2021-01-01T11:13:54.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
834;834;2021-01-01T11:13:54.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
834;834;2021-01-01T11:13:54.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
834;834;2021-01-01T11:13:54.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
834;834;2021-01-01T11:13:54.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
835;835;2021-01-01T11:13:55.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
835;835;2021-01-01T11:13:55.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
835;835;2021-01-01T11:13:55.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;36;1;21;1;36;21;01c1a908-a3a5-43dd-8629-5633e8b0a088
835;835;2021-01-01T11:13:55.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
835;835;2021-01-01T11:13:55.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
835;835;2021-01-01T11:13:55.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
835;835;2021-01-01T11:13:55.0000000+01:00;1;True;Red;100;150;3;4;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
835;835;2021-01-01T11:13:55.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
835;835;2021-01-01T11:13:55.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
836;836;2021-01-01T11:13:56.0000000+01:00;1;True;Red;100;620;2;4;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
836;836;2021-01-01T11:13:56.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
836;836;2021-01-01T11:13:56.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;35;1;22;1;35;22;01c1a908-a3a5-43dd-8629-5633e8b0a088
836;836;2021-01-01T11:13:56.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
836;836;2021-01-01T11:13:56.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
836;836;2021-01-01T11:13:56.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
836;836;2021-01-01T11:13:56.0000000+01:00;4;True;Red;100;150;3;3;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
836;836;2021-01-01T11:13:56.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
836;836;2021-01-01T11:13:56.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
837;837;2021-01-01T11:13:57.0000000+01:00;4;True;Red;100;620;2;3;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
837;837;2021-01-01T11:13:57.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
837;837;2021-01-01T11:13:57.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;34;1;23;1;34;23;01c1a908-a3a5-43dd-8629-5633e8b0a088
837;837;2021-01-01T11:13:57.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
837;837;2021-01-01T11:13:57.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
837;837;2021-01-01T11:13:57.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
837;837;2021-01-01T11:13:57.0000000+01:00;4;True;Red;100;150;3;2;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
837;837;2021-01-01T11:13:57.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
837;837;2021-01-01T11:13:57.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
838;838;2021-01-01T11:13:58.0000000+01:00;4;True;Red;100;620;2;2;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
838;838;2021-01-01T11:13:58.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
838;838;2021-01-01T11:13:58.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;33;1;23;1;33;23;01c1a908-a3a5-43dd-8629-5633e8b0a088
838;838;2021-01-01T11:13:58.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
838;838;2021-01-01T11:13:58.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
838;838;2021-01-01T11:13:58.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
838;838;2021-01-01T11:13:58.0000000+01:00;4;True;Red;100;150;3;1;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
838;838;2021-01-01T11:13:58.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
838;838;2021-01-01T11:13:58.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
839;839;2021-01-01T11:13:59.0000000+01:00;4;True;Red;100;620;2;1;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
839;839;2021-01-01T11:13:59.0000000+01:00;0;False;Yellow;-7;0;4;0;Standing;ViviMindCopy;10;10;False;25;25;37;49;25;37;26cf382b-e7ee-4fb2-aef0-c7d9606ef930
839;839;2021-01-01T11:13:59.0000000+01:00;9;True;Red;100;0;1;5;Standing;ViviMind;10;10;False;32;1;23;1;32;23;01c1a908-a3a5-43dd-8629-5633e8b0a088
839;839;2021-01-01T11:13:59.0000000+01:00;0;False;Yellow;-8;0;6;2;Standing;ViviMindCopy;10;10;True;32;26;26;50;32;26;4f1f18dd-12e8-44ad-b11f-2f1ee4778e44
839;839;2021-01-01T11:13:59.0000000+01:00;0;False;Yellow;-5;10;5;0;Standing;ViviMindCopy;10;10;False;25;25;37;50;25;37;00339bfd-005a-468d-9db2-94ced9d4fd90
839;839;2021-01-01T11:13:59.0000000+01:00;0;False;Blue;-2;0;7;5;Standing;;10;10;False;50;50;2;2;50;2;fab4dae7-0689-4618-9037-0fa2e3eb1f2f
839;839;2021-01-01T11:13:59.0000000+01:00;4;True;Red;100;150;3;0;Standing;ViviMind;10;10;False;49;2;1;1;49;1;44a9575a-9e7d-4429-b517-fed6e9633e20
839;839;2021-01-01T11:13:59.0000000+01:00;10;True;Blue;100;0;8;5;Standing;;10;10;False;49;49;1;1;49;1;c9b899b6-52d5-490b-b306-68371bff0571
839;839;2021-01-01T11:13:59.0000000+01:00;0;False;Blue;-4;0;9;5;Standing;;10;10;False;50;50;1;1;50;1;9f31fb40-ed13-470e-a141-ae895d3d15a9
840;840;2021-01-01T11:14:00.0000000+01:00;4;True;Red;100;620;2;0;Standing;ViviMind;10;10;False;49;1;1;2;49;1;20b2fce2-682b-4e3e-8c47-5e167a664e46
